Norte,AM,1304237,Tonantins, 158650 , 8395.52 
Norte,AM,1304260,Uarini, 205148 , 14985.24 
Norte,AM,1304302,Urucar†, 306841 , 19023.02 
Norte,AM,1304401,Urucurituba, 195781 , 8301.07 
Norte,RR,1400027,Amajari, 198055 , 15021.27 
Norte,RR,1400050,Alto Alegre, 409678 , 26637.07 
Norte,RR,1400100,Boa Vista, 11826207 , 28180.99 
Norte,RR,1400159,Bonfim, 417473 , 33246.22 
Norte,RR,1400175,Cant†, 325142 , 17295.69 
Norte,RR,1400209,CaracaraÌ, 410468 , 18420.70 
Norte,RR,1400233,Caroebe, 227657 , 21925.94 
Norte,RR,1400282,Iracema, 182227 , 14820.05 
Norte,RR,1400308,MucajaÌ, 348643 , 19185.75 
Norte,RR,1400407,Normandia, 194806 , 16892.62 
Norte,RR,1400456,Pacaraima, 290483 , 15358.91 
Norte,RR,1400472,RorainÛpolis, 636834 , 20688.53 
Norte,RR,1400506,S„o Jo„o da Baliza, 262133 , 31400.66 
Norte,RR,1400605,S„o Luiz, 165155 , 20364.42 
Norte,RR,1400704,Uiramut„, 129313 , 11985.64 
Norte,PA,1500107,Ab„tetuba, 1656576 , 10413.48 
Norte,PA,1500131,Abel Figueiredo, 95678 , 12780.87 
Norte,PA,1500206,Acar†, 881826 , 15840.52 
Norte,PA,1500305,Afu†, 438244 , 11075.99 
Norte,PA,1500347,¡gua Azul do Norte, 531218 , 19236.57 
Norte,PA,1500404,Alenquer, 691614 , 12114.02 
Norte,PA,1500503,Almeirim, 627584 , 18417.18 
Norte,PA,1500602,Altamira, 2556445 , 22044.21 
Norte,PA,1500701,Anaj†s, 228694 , 7703.25 
Norte,PA,1500800,Ananindeua, 8141095 , 15201.46 
Norte,PA,1500859,Anapu, 521583 , 18232.72 
Norte,PA,1500909,Augusto CorrÍa, 365944 , 7874.67 
Norte,PA,1500958,Aurora do Par†, 267528 , 8419.97 
Norte,PA,1501006,Aveiro, 138807 , 8461.75 
Norte,PA,1501105,Bagre, 232845 , 7433.19 
Norte,PA,1501204,Bai„o, 615634 , 12704.23 
Norte,PA,1501253,Bannach, 100639 , 30851.86 
Norte,PA,1501303,Barcarena, 7437481 , 58550.40 
Norte,PA,1501402,BelÇm, 30835763 , 20562.10 
Norte,PA,1501451,Belterra, 186598 , 10460.11 
Norte,PA,1501501,Benevides, 1675048 , 26267.84 
Norte,PA,1501576,Bom Jesus do Tocantins, 207835 , 12141.30 
Norte,PA,1501600,Bonito, 189663 , 11473.87 
Norte,PA,1501709,BraganÁ·a, 1377141 , 10682.63 
Norte,PA,1501725,Brasil Novo, 322210 , 21505.04 
Norte,PA,1501758,Brejo Grande do Araguaia, 88614 , 12026.82 
Norte,PA,1501782,Breu Branco, 688187 , 10220.80 
Norte,PA,1501808,Breves, 847225 , 8185.99 
Norte,PA,1501907,Bujaru, 488391 , 16596.70 
Norte,PA,1501956,Cachoeira do Piri†, 215678 , 6231.85 
Norte,PA,1502004,Cachoeira do Arari, 230427 , 9575.58 
Norte,PA,1502103,Camet†, 1332550 , 9561.65 
Norte,PA,1502152,Cana„ dos Caraj†s, 22522725 , 591101.11 
Norte,PA,1502202,Capanema, 1227086 , 17673.47 
Norte,PA,1502301,Capit„o PoÁ·o, 704881 , 12951.42 
Norte,PA,1502400,Castanhal, 4293180 , 21122.55 
Norte,PA,1502509,Chaves, 218344 , 9117.43 
Norte,PA,1502608,Colares, 93043 , 7669.86 
Norte,PA,1502707,ConceiÁ·„o do Araguaia, 621769 , 12955.95 
Norte,PA,1502756,ConcÛrdia do Par†, 322550 , 9548.28 
Norte,PA,1502764,Cumaru do Norte, 408055 , 29652.99 
Norte,PA,1502772,CurionÛpolis, 644502 , 36114.66 
Norte,PA,1502806,Curralinho, 266866 , 7626.05 
Norte,PA,1502855,Curu†, 140213 , 9612.22 
Norte,PA,1502905,CuruÁ·†, 330355 , 8140.03 
Norte,PA,1502939,Dom Eliseu, 783206 , 12952.18 
Norte,PA,1502954,Eldorado do Caraj†s, 520726 , 15342.53 
Norte,PA,1503002,Faro, 63579 , 8992.73 
Norte,PA,1503044,Floresta do Araguaia, 414123 , 20176.54 
Norte,PA,1503077,Garraf„o do Norte, 256395 , 9819.43 
Norte,PA,1503093,GoianÇsia do Par†, 371975 , 9054.66 
Norte,PA,1503101,Gurup†, 294443 , 8722.93 
Norte,PA,1503200,IgarapÇ-AÁ·u, 379257 , 9718.81 
Norte,PA,1503309,IgarapÇ-Miri, 627685 , 9957.57 
Norte,PA,1503408,Inhangapi, 155791 , 13134.72 
Norte,PA,1503457,Ipixuna do Par†, 607202 , 9252.60 
Norte,PA,1503507,Irituia, 249125 , 7643.05 
Norte,PA,1503606,Itaituba, 2626139 , 25900.08 
Norte,PA,1503705,Itupiranga, 658373 , 12339.48 
Norte,PA,1503754,Jacareacanga, 576360 , 75936.80 
Norte,PA,1503804,Jacund†, 529375 , 8846.22 
Norte,PA,1503903,Juruti, 1366721 , 23180.49 
Norte,PA,1504000,Limoeiro do Ajuru, 484664 , 16551.60 
Norte,PA,1504059,M„e do Rio, 324097 , 10719.26 
Norte,PA,1504109,Magalh„es Barata, 93194 , 10870.62 
Norte,PA,1504208,Marab†, 12930110 , 45602.10 
Norte,PA,1504307,Maracan„, 255464 , 8655.11 
Norte,PA,1504406,Marapanim, 247549 , 8701.20 
Norte,PA,1504422,Marituba, 2082399 , 15576.91 
Norte,PA,1504455,Medicil‚ndia, 876395 , 27408.74 
Norte,PA,1504505,MelgaÁ·o, 196206 , 7035.00 
Norte,PA,1504604,Mocajuba, 496241 , 15738.68 
Norte,PA,1504703,Moju, 1266649 , 15227.44 
Norte,PA,1504752,MojuÌ dos Campos, 194089 , 11992.63 
Norte,PA,1504802,Monte Alegre, 710162 , 12210.07 
Norte,PA,1504901,Muan†, 322133 , 7874.96 
Norte,PA,1504950,Nova EsperanÁ·a do Piri†, 257345 , 12000.81 
Norte,PA,1504976,Nova Ipixuna, 169151 , 10036.28 
Norte,PA,1505007,Nova Timboteua, 143695 , 9267.06 
Norte,PA,1505031,Novo Progresso, 826542 , 32078.77 
Norte,PA,1505064,Novo Repartimento, 939786 , 12171.19 
Norte,PA,1505106,‡bidos, 897155 , 17152.06 
Norte,PA,1505205,Oeiras do Par†, 441527 , 13440.70 
Norte,PA,1505304,Oriximin†, 2503141 , 33818.92 
Norte,PA,1505403,OurÈm, 203272 , 11317.44 
Norte,PA,1505437,Ouril‚ndia do Norte, 775454 , 23262.47 
Norte,PA,1505486,Pacaj†, 723359 , 14941.10 
Norte,PA,1505494,Palestina do Par†, 82964 , 10942.25 
Norte,PA,1505502,Paragominas, 3777292 , 32988.59 
Norte,PA,1505536,Parauapebas, 38014863 , 177992.21 
Norte,PA,1505551,Pau D'Arco, 97363 , 17996.91 
Norte,PA,1505601,Peixe-Boi, 65723 , 8133.00 
Norte,PA,1505635,PiÁ·arra, 274687 , 21163.94 
Norte,PA,1505650,Placas, 309018 , 9760.84 
Norte,PA,1505700,Ponta de Pedras, 246851 , 7824.38 
Norte,PA,1505809,Portel, 880348 , 13985.99 
Norte,PA,1505908,Porto de Moz, 348459 , 8336.14 
Norte,PA,1506005,Prainha, 342531 , 11476.60 
Norte,PA,1506104,Primavera, 295648 , 27231.08 
Norte,PA,1506112,Quatipuru, 111202 , 8115.73 
Norte,PA,1506138,RedenÁ·„o, 2028782 , 23710.97 
Norte,PA,1506161,Rio Maria, 571430 , 31395.51 
Norte,PA,1506187,Rondon do Par†, 628597 , 11904.57 
Norte,PA,1506195,RurÛpolis, 415601 , 8069.92 
Norte,PA,1506203,SalinÛpolis, 568925 , 13902.68 
Norte,PA,1506302,Salvaterra, 193500 , 8037.37 
Norte,PA,1506351,Santa B†rbara do Par†, 218708 , 10196.64 
Norte,PA,1506401,Santa Cruz do Arari, 81617 , 7913.19 
Norte,PA,1506500,Santa Izabel do Par†, 807619 , 11242.38 
Norte,PA,1506559,Santa Luzia do Par†, 188634 , 9506.34 
Norte,PA,1506583,Santa Maria das Barreiras, 735495 , 33661.09 
Norte,PA,1506609,Santa Maria do Par†, 307897 , 12318.34 
Norte,PA,1506708,Santana do Araguaia, 1113883 , 14967.72 
Norte,PA,1506807,SantarÈm, 5501389 , 17950.24 
Norte,PA,1506906,SantarÈm Novo, 50994 , 7551.36 
Norte,PA,1507003,Santo AntÙnio do Tau†, 432120 , 13538.43 
Norte,PA,1507102,S„o C„tano de Odivelas, 157769 , 8702.57 
Norte,PA,1507151,S„o Domingos do Araguaia, 302974 , 11764.62 
Norte,PA,1507201,S„o Domingos do Capim, 372003 , 11574.83 
Norte,PA,1507300,S„o FÈlix do Xingu, 1577607 , 11939.09 
Norte,PA,1507409,S„o Francisco do Par†, 241412 , 15154.57 
Norte,PA,1507458,S„o Geraldo do Araguaia, 599505 , 24266.56 
Norte,PA,1507466,S„o Jo„o da Ponta, 52373 , 8424.23 
Norte,PA,1507474,S„o Jo„o de Pirabas, 180043 , 7745.77 
Norte,PA,1507508,S„o Jo„o do Araguaia, 163405 , 11629.44 
Norte,PA,1507607,S„o Miguel do Guam†, 722327 , 12113.08 
Norte,PA,1507706,S„o Sebasti„o da Boa Vista, 228371 , 8466.33 
Norte,PA,1507755,Sapucaia, 114253 , 19013.71 
Norte,PA,1507805,Senador JosÇ PorfÌrio, 199270 , 17358.01 
Norte,PA,1507904,Soure, 217312 , 8500.36 
Norte,PA,1507953,Tail‚ndia, 1078409 , 9896.47 
Norte,PA,1507961,Terra Alta, 77117 , 6509.40 
Norte,PA,1507979,Terra Santa, 433192 , 22899.64 
Norte,PA,1508001,TomÈ-AÁ·u, 815232 , 12732.03 
Norte,PA,1508035,Tracuateua, 295648 , 9458.60 
Norte,PA,1508050,Trair„o, 276380 , 14418.84 
Norte,PA,1508084,Tucum„, 861823 , 21472.56 
Norte,PA,1508100,TucuruÌ, 4568226 , 39674.02 
Norte,PA,1508126,UlianÛpolis, 1857313 , 30567.53 
Norte,PA,1508159,Uruar†, 717056 , 15782.02 
Norte,PA,1508209,Vigia, 418915 , 7733.05 
Norte,PA,1508308,Viseu, 619547 , 10032.98 
Norte,PA,1508357,VitÛria do Xingu, 3834577 , 250970.45 
Norte,PA,1508407,Xinguara, 1412815 , 31336.01 
Norte,AP,1600055,Serra do Navio, 81345 , 14822.34 
Norte,AP,1600105,Amap†, 157700 , 17165.55 
Norte,AP,1600154,Pedra Branca do Amapari, 469238 , 27493.88 
Norte,AP,1600204,CalÁ·oene, 181556 , 16058.38 
Norte,AP,1600212,Cutias, 87445 , 14332.96 
Norte,AP,1600238,Ferreira Gomes, 519209 , 65169.94 
Norte,AP,1600253,Itaubal, 80823 , 14389.05 
Norte,AP,1600279,Laranjal do Jari, 1034560 , 20142.52 
Norte,AP,1600303,Macap†, 11735557 , 22880.70 
Norte,AP,1600402,Mazag„o, 363565 , 16485.98 
Norte,AP,1600501,Oiapoque, 488209 , 17494.76 
Norte,AP,1600535,Porto Grande, 381528 , 16993.05 
Norte,AP,1600550,Pracu˙ba, 76761 , 14632.36 
Norte,AP,1600600,Santana, 2341304 , 19020.14 
Norte,AP,1600709,Tartarugalzinho, 246100 , 13849.97 
Norte,AP,1600808,VitÛria do Jari, 224213 , 13794.34 
Norte,TO,1700251,Abreul‚ndia, 76689 , 29564.14 
Norte,TO,1700301,AguiarnÛpolis, 158462 , 22992.14 
Norte,TO,1700350,AlianÁ·a do Tocantins, 155445 , 29076.87 
Norte,TO,1700400,Almas, 179300 , 25691.39 
Norte,TO,1700707,Alvorada, 407693 , 48558.05 
Norte,TO,1701002,Anan†s, 140742 , 14827.41 
Norte,TO,1701051,Angico, 41825 , 12109.14 
Norte,TO,1701101,Aparecida do Rio Negro, 209161 , 43143.68 
Norte,TO,1701309,Aragominas, 78610 , 13716.56 
Norte,TO,1701903,Araguacema, 259417 , 36256.69 
Norte,TO,1702000,AraguaÁ·u, 274767 , 32451.51 
Norte,TO,1702109,AraguaÌna, 4761509 , 25965.12 
Norte,TO,1702158,Araguan„, 78510 , 13552.63 
Norte,TO,1702208,Araguatins, 465900 , 12880.85 
Norte,TO,1702307,Arapoema, 357625 , 54054.62 
Norte,TO,1702406,Arraias, 195652 , 18573.34 
Norte,TO,1702554,AugustinÛpolis, 291119 , 15615.46 
Norte,TO,1702703,Aurora do Tocantins, 51568 , 13631.47 
Norte,TO,1702901,Axix† do Tocantins, 125890 , 12862.98 
Norte,TO,1703008,BabaÁ·ul‚ndia, 127303 , 11935.39 
Norte,TO,1703057,Bandeirantes do Tocantins, 126750 , 35286.65 
Norte,TO,1703073,Barra do Ouro, 73480 , 15863.52 
Norte,TO,1703107,Barrol‚ndia, 107662 , 19051.87 
Norte,TO,1703206,Bernardo Say„o, 82445 , 18535.24 
Norte,TO,1703305,Bom Jesus do Tocantins, 126580 , 25275.47 
Norte,TO,1703602,Brasil‚ndia do Tocantins, 55317 , 25019.01 
Norte,TO,1703701,Brejinho de NazarÇ, 223337 , 40467.00 
Norte,TO,1703800,Buriti do Tocantins, 117337 , 10205.91 
Norte,TO,1703826,Cachoeirinha, 33767 , 14784.13 
Norte,TO,1703842,Campos Lindos, 474847 , 46047.99 
Norte,TO,1703867,Cariri do Tocantins, 397030 , 89401.02 
Norte,TO,1703883,Carmol‚ndia, 45412 , 17446.12 
Norte,TO,1703891,Carrasco Bonito, 45731 , 11072.91 
Norte,TO,1703909,Caseara, 448909 , 82489.74 
Norte,TO,1704105,Centen†rio, 65516 , 22314.82 
Norte,TO,1704600,Chapada de Areia, 33085 , 23464.67 
Norte,TO,1705102,Chapada da Natividade, 91573 , 27491.08 
Norte,TO,1705508,Colinas do Tocantins, 795144 , 22179.14 
Norte,TO,1705557,Combinado, 73184 , 15055.34 
Norte,TO,1705607,ConceiÁ·„o do Tocantins, 61545 , 15058.64 
Norte,TO,1706001,Couto Magalh„es, 131885 , 23387.97 
Norte,TO,1706100,Cristal‚ndia, 184206 , 25310.02 
Norte,TO,1706258,Crix·s do Tocantins, 62570 , 36063.56 
Norte,TO,1706506,DarcinÛpolis, 217591 , 35243.14 
Norte,TO,1707009,DianÛpolis, 707050 , 31530.94 
Norte,TO,1707108,DivinÛpolis do Tocantins, 173395 , 24974.12 
Norte,TO,1707207,Dois Irm„os do Tocantins, 144018 , 20044.25 
Norte,TO,1707306,DuerÈ, 165045 , 35220.81 
Norte,TO,1707405,Esperantina, 107280 , 9630.98 
Norte,TO,1707553,F·tima, 79626 , 20790.02 
Norte,TO,1707652,FigueirÛpolis, 222184 , 42377.33 
Norte,TO,1707702,FiladÈlfia, 117522 , 13243.39 
Norte,TO,1708205,Formoso do Araguaia, 446424 , 24263.49 
Norte,TO,1708254,Taboc„o, 220380 , 84696.24 
Norte,TO,1708304,Goianorte, 109394 , 21324.42 
Norte,TO,1709005,Goiatins, 175111 , 13372.35 
Norte,TO,1709302,GuaraÌ, 740132 , 28287.10 
Norte,TO,1709500,Gurupi, 2543410 , 29052.60 
Norte,TO,1709807,Ipueiras, 37304 , 18179.46 
Norte,TO,1710508,Itacaj†, 121299 , 16277.42 
Norte,TO,1710706,Itaguatins, 73322 , 12572.29 
Norte,TO,1710904,Itapiratins, 115518 , 30439.42 
Norte,TO,1711100,Itapor„ do Tocantins, 56519 , 23354.90 
Norte,TO,1711506,Ja˙ do Tocantins, 79171 , 20415.54 
Norte,TO,1711803,Juarina, 36169 , 16561.10 
Norte,TO,1711902,Lagoa da Confus„o, 1044327 , 76362.00 
Norte,TO,1711951,Lagoa do Tocantins, 79592 , 18117.99 
Norte,TO,1712009,Lajeado, 67461 , 21301.10 
Norte,TO,1712157,Lavandeira, 30261 , 15486.52 
Norte,TO,1712405,Lizarda, 52159 , 13972.33 
Norte,TO,1712454,LuzinÛpolis, 121790 , 38614.32 
Norte,TO,1712504,MarianÛpolis do Tocantins, 210844 , 40130.13 
Norte,TO,1712702,Mateiros, 228037 , 83560.61 
Norte,TO,1712801,Mauril‚ndia do Tocantins, 47861 , 13880.91 
Norte,TO,1713205,Miracema do Tocantins, 593769 , 33104.87 
Norte,TO,1713304,Miranorte, 307638 , 22799.82 
Norte,TO,1713601,Monte do Carmo, 231215 , 28665.33 
Norte,TO,1713700,Monte Santo do Tocantins, 53321 , 23233.49 
Norte,TO,1713809,Palmeiras do Tocantins, 81304 , 12053.97 
Norte,TO,1713957,Muricil‚ndia, 57389 , 15999.14 
Norte,TO,1714203,Natividade, 184105 , 19903.30 
Norte,TO,1714302,NazarÇ, 54968 , 14337.09 
Norte,TO,1714880,Nova Olinda, 293155 , 24599.70 
Norte,TO,1715002,Nova Rosal‚ndia, 87844 , 20409.92 
Norte,TO,1715101,Novo Acordo, 70272 , 15981.80 
Norte,TO,1715150,Novo Alegre, 31256 , 13403.02 
Norte,TO,1715259,Novo Jardim, 36881 , 13435.71 
Norte,TO,1715507,Oliveira de F†tima, 23767 , 21258.45 
Norte,TO,1715705,Palmeirante, 104577 , 17057.03 
Norte,TO,1715754,PalmeirÛpolis, 140922 , 18358.73 
Norte,TO,1716109,ParaÌso do Tocantins, 1451084 , 27964.08 
Norte,TO,1716208,Paran„, 336319 , 32223.69 
Norte,TO,1716307,Pau D'Arco, 81527 , 16751.04 
Norte,TO,1716505,Pedro Afonso, 634546 , 46071.77 
Norte,TO,1716604,Peixe, 681614 , 57408.76 
Norte,TO,1716653,Pequizeiro, 92147 , 16717.53 
Norte,TO,1716703,ColmÈia, 168076 , 20645.59 
Norte,TO,1717008,Pindorama do Tocantins, 62849 , 14187.22 
Norte,TO,1717206,PiraquÍ, 69175 , 22807.48 
Norte,TO,1717503,Pium, 313968 , 40548.68 
Norte,TO,1717800,Ponte Alta do Bom Jesus, 59017 , 12854.92 
Norte,TO,1717909,Ponte Alta do Tocantins, 101004 , 12444.99 
Norte,TO,1718006,Porto Alegre do Tocantins, 39850 , 12570.97 
Norte,TO,1718204,Porto Nacional, 2622812 , 49193.72 
Norte,TO,1718303,Praia Norte, 83996 , 9884.18 
Norte,TO,1718402,Presidente Kennedy, 58049 , 15791.38 
Norte,TO,1718451,Pugmil, 81841 , 30121.65 
Norte,TO,1718501,Recursol‚ndia, 52800 , 12160.21 
Norte,TO,1718550,Riachinho, 56266 , 12012.34 
Norte,TO,1718659,Rio da ConceiÁ·„o, 25558 , 11772.36 
Norte,TO,1718709,Rio dos Bois, 63404 , 22200.16 
Norte,TO,1718758,Rio Sono, 88086 , 13576.69 
Norte,TO,1718808,Sampaio, 85225 , 17777.41 
Norte,TO,1718840,Sandol‚ndia, 96212 , 28524.20 
Norte,TO,1718865,Santa FÇ do Araguaia, 148488 , 19550.71 
Norte,TO,1718881,Santa Maria do Tocantins, 113734 , 32626.07 
Norte,TO,1718899,Santa Rita do Tocantins, 134894 , 56535.71 
Norte,TO,1718907,Santa Rosa do Tocantins, 216268 , 44628.20 
Norte,TO,1719004,Santa Tereza do Tocantins, 38138 , 13164.82 
Norte,TO,1720002,Santa Terezinha do Tocantins, 37358 , 14765.92 
Norte,TO,1720101,S„o Bento do Tocantins, 64820 , 12023.81 
Norte,TO,1720150,S„o FÈlix do Tocantins, 27544 , 17236.50 
Norte,TO,1720200,S„o Miguel do Tocantins, 165704 , 13478.48 
Norte,TO,1720259,S„o Salvador do Tocantins, 42539 , 13748.97 
Norte,TO,1720309,S„o Sebasti„o do Tocantins, 55536 , 11445.99 
Norte,TO,1720499,S„o ValÈrio, 135130 , 34613.32 
